Stage,Round,Group,Date,Team 1,FT,HT,Team 2,∑FT,ET,P,Comments
Group,Matchday ?,D,(Tue) 9 Dec 2008 (W49),Olympique Marseille › FRA (8),0-0,0-0,Atletico Madrid › ESP (8),,,,
Group,Matchday ?,D,(Tue) 9 Dec 2008 (W49),PSV Eindhoven › NED (6),1-3,1-1,Liverpool FC › ENG (8),,,,
Group,Matchday ?,E,(Wed) 10 Dec 2008 (W49),Manchester United FC › ENG (6),2-2,1-2,Aalborg BK › DEN (10),,,,
Group,Matchday ?,E,(Wed) 10 Dec 2008 (W49),Celtic FC › SCO (6),2-0,2-0,Villarreal CF › ESP (6),,,,
Group,Matchday ?,F,(Wed) 10 Dec 2008 (W49),Olympique Lyon › FRA (6),2-3,0-3,Bayern München › GER (6),,,,
Group,Matchday ?,F,(Wed) 10 Dec 2008 (W49),Steaua Bucuresti › ROU (8),0-1,0-0,ACF Fiorentina › ITA (8),,,,
Group,Matchday ?,G,(Wed) 10 Dec 2008 (W49),Dinamo Kiev › UKR (10),1-0,1-0,Fenerbahçe İstanbul SK › TUR (10),,,,
Group,Matchday ?,G,(Wed) 10 Dec 2008 (W49),FC Porto › POR (6),2-0,1-0,Arsenal FC › ENG (8),,,,
Group,Matchday ?,H,(Wed) 10 Dec 2008 (W49),Real Madrid CF › ESP (6),3-0,1-0,Zenit St. Petersburg › RUS (6),,,,
Group,Matchday ?,H,(Wed) 10 Dec 2008 (W49),Juventus › ITA (8),0-0,0-0,BATE Borisov › BLR (12),,,,
Knockout,Round of 16 | Leg 1,,(Tue) 24 Feb 2009 (W8),Arsenal FC › ENG (9),1-0,1-0,AS Roma › ITA (7),,,,
Knockout,Round of 16 | Leg 1,,(Tue) 24 Feb 2009 (W8),Atletico Madrid › ESP (9),2-2,2-1,FC Porto › POR (7),,,,
Knockout,Round of 16 | Leg 1,,(Tue) 24 Feb 2009 (W8),Olympique Lyon › FRA (7),1-1,1-0,FC Barcelona › ESP (9),,,,
Knockout,Round of 16 | Leg 1,,(Tue) 24 Feb 2009 (W8),Internazionale › ITA (7),0-0,0-0,Manchester United FC › ENG (7),,,,
Knockout,Round of 16 | Leg 1,,(Wed) 25 Feb 2009 (W8),Sporting CP › POR (7),0-5,0-1,Bayern München › GER (7),,,,
Knockout,Round of 16 | Leg 1,,(Wed) 25 Feb 2009 (W8),Chelsea FC › ENG (7),1-0,1-0,Juventus › ITA (9),,,,
Knockout,Round of 16 | Leg 1,,(Wed) 25 Feb 2009 (W8),Real Madrid CF › ESP (7),0-1,0-0,Liverpool FC › ENG (9),,,,
Knockout,Round of 16 | Leg 1,,(Wed) 25 Feb 2009 (W8),Villarreal CF › ESP (7),1-1,0-0,Panathinaikos FC › GRE (11),,,,
Knockout,Round of 16 | Leg 2,,(Tue) 10 Mar 2009 (W10),Bayern München › GER (8),7-1,4-1,Sporting CP › POR (8),12-1 (agg.),,,
Knockout,Round of 16 | Leg 2,,(Tue) 10 Mar 2009 (W10),Juventus › ITA (10),2-2,1-1,Chelsea FC › ENG (8),2-3 (agg.),,,
Knockout,Round of 16 | Leg 2,,(Tue) 10 Mar 2009 (W10),Panathinaikos FC › GRE (12),1-2,0-0,Villarreal CF › ESP (8),2-3 (agg.),,,
Knockout,Round of 16 | Leg 2,,(Tue) 10 Mar 2009 (W10),Liverpool FC › ENG (10),4-0,2-0,Real Madrid CF › ESP (8),5-0 (agg.),,,
Knockout,Round of 16 | Leg 2,,(Wed) 11 Mar 2009 (W10),AS Roma › ITA (8),1-0 (*),1-0,Arsenal FC › ENG (10),1-1 (agg.),1-0 (a.e.t.),6-7 (pen.),
Knockout,Round of 16 | Leg 2,,(Wed) 11 Mar 2009 (W10),FC Porto › POR (8),0-0,0-0,Atletico Madrid › ESP (10),(a) 2-2 (agg.),,,Away Goals (1)
Knockout,Round of 16 | Leg 2,,(Wed) 11 Mar 2009 (W10),Manchester United FC › ENG (8),2-0,1-0,Internazionale › ITA (8),2-0 (agg.),,,
Knockout,Round of 16 | Leg 2,,(Wed) 11 Mar 2009 (W10),FC Barcelona › ESP (10),5-2,4-1,Olympique Lyon › FRA (8),6-3 (agg.),,,
Knockout,Quarterfinals | Leg 1,,(Tue) 7 Apr 2009 (W14),Manchester United FC › ENG (9),2-2,1-1,FC Porto › POR (9),,,,
Knockout,Quarterfinals | Leg 1,,(Tue) 7 Apr 2009 (W14),Villarreal CF › ESP (9),1-1,1-0,Arsenal FC › ENG (11),,,,
Knockout,Quarterfinals | Leg 1,,(Wed) 8 Apr 2009 (W14),FC Barcelona › ESP (11),4-0,4-0,Bayern München › GER (9),,,,
Knockout,Quarterfinals | Leg 1,,(Wed) 8 Apr 2009 (W14),Liverpool FC › ENG (11),1-3,1-1,Chelsea FC › ENG (9),,,,
Knockout,Quarterfinals | Leg 2,,(Tue) 14 Apr 2009 (W15),Chelsea FC › ENG (10),4-4,0-2,Liverpool FC › ENG (12),7-5 (agg.),,,
Knockout,Quarterfinals | Leg 2,,(Tue) 14 Apr 2009 (W15),Bayern München › GER (10),1-1,0-0,FC Barcelona › ESP (12),1-5 (agg.),,,
Knockout,Quarterfinals | Leg 2,,(Wed) 15 Apr 2009 (W15),Arsenal FC › ENG (12),3-0,1-0,Villarreal CF › ESP (10),4-1 (agg.),,,
Knockout,Quarterfinals | Leg 2,,(Wed) 15 Apr 2009 (W15),FC Porto › POR (10),0-1,0-1,Manchester United FC › ENG (10),2-3 (agg.),,,
Knockout,Semifinals | Leg 1,,(Tue) 28 Apr 2009 (W17),FC Barcelona › ESP (13),0-0,0-0,Chelsea FC › ENG (11),,,,
Knockout,Semifinals | Leg 1,,(Wed) 29 Apr 2009 (W17),Manchester United FC › ENG (11),1-0,0-0,Arsenal FC › ENG (13),,,,
Knockout,Semifinals | Leg 2,,(Tue) 5 May 2009 (W18),Arsenal FC › ENG (14),1-3,0-0,Manchester United FC › ENG (12),1-4 (agg.),,,
Knockout,Semifinals | Leg 2,,(Wed) 6 May 2009 (W18),Chelsea FC › ENG (12),1-1,0-0,FC Barcelona › ESP (14),(a) 1-1 (agg.),,,Away Goals (2)
Knockout,Final,,(Wed) 27 May 2009 (W21),FC Barcelona › ESP (15),2-0,0-0,Manchester United FC › ENG (13),,,,
